"Rape","White","Missing","Male","2"
"Rape","White","Missing","Missing",""
"Rape","Black or African American","Hispanic or Latino","Female",""
"Rape","Black or African American","Hispanic or Latino","Male","1"
"Rape","Black or African American","Hispanic or Latino","Missing",""
"Rape","Black or African American","Not Hispanic or Latino","Female",""
"Rape","Black or African American","Not Hispanic or Latino","Male","36"
"Rape","Black or African American","Not Hispanic or Latino","Missing",""
"Rape","Black or African American","Unknown","Female",""
"Rape","Black or African American","Unknown","Male","7"
"Rape","Black or African American","Unknown","Missing",""
"Rape","Black or African American","Missing","Female",""
"Rape","Black or African American","Missing","Male","1"
"Rape","Black or African American","Missing","Missing",""
"Rape","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Rape","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Rape","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Rape","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Rape","American Indian or Alaska Native","Not Hispanic or Latino","Male","1"
"Rape","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Rape","American Indian or Alaska Native","Unknown","Female",""
"Rape","American Indian or Alaska Native","Unknown","Male",""
"Rape","American Indian or Alaska Native","Unknown","Missing",""
"Rape","American Indian or Alaska Native","Missing","Female",""
"Rape","American Indian or Alaska Native","Missing","Male",""
"Rape","American Indian or Alaska Native","Missing","Missing",""
"Rape","Asian","Hispanic or Latino","Female",""
"Rape","Asian","Hispanic or Latino","Male",""
"Rape","Asian","Hispanic or Latino","Missing",""
"Rape","Asian","Not Hispanic or Latino","Female",""
"Rape","Asian","Not Hispanic or Latino","Male",""
"Rape","Asian","Not Hispanic or Latino","Missing",""
"Rape","Asian","Unknown","Female",""
"Rape","Asian","Unknown","Male",""
"Rape","Asian","Unknown","Missing",""
"Rape","Asian","Missing","Female",""
"Rape","Asian","Missing","Male",""
"Rape","Asian","Missing","Missing",""
"Rape","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Rape","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Rape","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Rape","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Rape","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Rape","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Rape","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Rape","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Rape","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Rape","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Rape","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Rape","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Rape","Unknown","Hispanic or Latino","Female",""
"Rape","Unknown","Hispanic or Latino","Male","4"
"Rape","Unknown","Hispanic or Latino","Missing",""
"Rape","Unknown","Not Hispanic or Latino","Female",""
"Rape","Unknown","Not Hispanic or Latino","Male",""
"Rape","Unknown","Not Hispanic or Latino","Missing",""
"Rape","Unknown","Unknown","Female",""
"Rape","Unknown","Unknown","Male","4"
"Rape","Unknown","Unknown","Missing",""
"Rape","Unknown","Missing","Female",""
"Rape","Unknown","Missing","Male",""
"Rape","Unknown","Missing","Missing",""
"Rape","Missing","Hispanic or Latino","Female",""
"Rape","Missing","Hispanic or Latino","Male",""
"Rape","Missing","Hispanic or Latino","Missing",""
"Rape","Missing","Not Hispanic or Latino","Female",""
"Rape","Missing","Not Hispanic or Latino","Male",""
"Rape","Missing","Not Hispanic or Latino","Missing",""
"Rape","Missing","Unknown","Female",""
"Rape","Missing","Unknown","Male",""
"Rape","Missing","Unknown","Missing",""
"Rape","Missing","Missing","Female",""
"Rape","Missing","Missing","Male",""
"Rape","Missing","Missing","Missing",""
"Sodomy","White","Hispanic or Latino","Female",""
"Sodomy","White","Hispanic or Latino","Male","10"
"Sodomy","White","Hispanic or Latino","Missing",""
"Sodomy","White","Not Hispanic or Latino","Female","1"
"Sodomy","White","Not Hispanic or Latino","Male","46"
"Sodomy","White","Not Hispanic or Latino","Missing",""
"Sodomy","White","Unknown","Female",""
"Sodomy","White","Unknown","Male","1"
"Sodomy","White","Unknown","Missing",""
"Sodomy","White","Missing","Female",""
"Sodomy","White","Missing","Male",""
"Sodomy","White","Missing","Missing",""
"Sodomy","Black or African American","Hispanic or Latino","Female",""
"Sodomy","Black or African American","Hispanic or Latino","Male",""
"Sodomy","Black or African American","Hispanic or Latino","Missing",""
"Sodomy","Black or African American","Not Hispanic or Latino","Female","2"
"Sodomy","Black or African American","Not Hispanic or Latino","Male","9"
"Sodomy","Black or African American","Not Hispanic or Latino","Missing",""
"Sodomy","Black or African American","Unknown","Female",""
"Sodomy","Black or African American","Unknown","Male","2"
"Sodomy","Black or African American","Unknown","Missing",""
"Sodomy","Black or African American","Missing","Female",""
"Sodomy","Black or African American","Missing","Male",""
"Sodomy","Black or African American","Missing","Missing",""
"Sodomy","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Sodomy","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Sodomy","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Sodomy","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Sodomy","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Sodomy","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Sodomy","American Indian or Alaska Native","Unknown","Female",""
"Sodomy","American Indian or Alaska Native","Unknown","Male",""
"Sodomy","American Indian or Alaska Native","Unknown","Missing",""
"Sodomy","American Indian or Alaska Native","Missing","Female",""
"Sodomy","American Indian or Alaska Native","Missing","Male",""
"Sodomy","American Indian or Alaska Native","Missing","Missing",""
"Sodomy","Asian","Hispanic or Latino","Female",""
"Sodomy","Asian","Hispanic or Latino","Male",""
"Sodomy","Asian","Hispanic or Latino","Missing",""
"Sodomy","Asian","Not Hispanic or Latino","Female",""
"Sodomy","Asian","Not Hispanic or Latino","Male","2"
"Sodomy","Asian","Not Hispanic or Latino","Missing",""
"Sodomy","Asian","Unknown","Female",""
"Sodomy","Asian","Unknown","Male",""
"Sodomy","Asian","Unknown","Missing",""
"Sodomy","Asian","Missing","Female",""
"Sodomy","Asian","Missing","Male",""
"Sodomy","Asian","Missing","Missing",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Sodomy","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Sodomy","Unknown","Hispanic or Latino","Female",""
"Sodomy","Unknown","Hispanic or Latino","Male",""
"Sodomy","Unknown","Hispanic or Latino","Missing",""
"Sodomy","Unknown","Not Hispanic or Latino","Female",""
"Sodomy","Unknown","Not Hispanic or Latino","Male",""
"Sodomy","Unknown","Not Hispanic or Latino","Missing",""
"Sodomy","Unknown","Unknown","Female",""
"Sodomy","Unknown","Unknown","Male",""
"Sodomy","Unknown","Unknown","Missing",""
"Sodomy","Unknown","Missing","Female",""
"Sodomy","Unknown","Missing","Male",""
"Sodomy","Unknown","Missing","Missing",""
"Sodomy","Missing","Hispanic or Latino","Female",""
"Sodomy","Missing","Hispanic or Latino","Male",""
"Sodomy","Missing","Hispanic or Latino","Missing",""
"Sodomy","Missing","Not Hispanic or Latino","Female",""
"Sodomy","Missing","Not Hispanic or Latino","Male",""
"Sodomy","Missing","Not Hispanic or Latino","Missing",""
"Sodomy","Missing","Unknown","Female",""
"Sodomy","Missing","Unknown","Male",""
"Sodomy","Missing","Unknown","Missing",""
"Sodomy","Missing","Missing","Female",""
"Sodomy","Missing","Missing","Male",""
"Sodomy","Missing","Missing","Missing",""
"Sexual Assault With An Object","White","Hispanic or Latino","Female",""
"Sexual Assault With An Object","White","Hispanic or Latino","Male","1"
"Sexual Assault With An Object","White","Hispanic or Latino","Missing",""
"Sexual Assault With An Object","White","Not Hispanic or Latino","Female",""
"Sexual Assault With An Object","White","Not Hispanic or Latino","Male","5"
"Sexual Assault With An Object","White","Not Hispanic or Latino","Missing",""
"Sexual Assault With An Object","White","Unknown","Female",""
"Sexual Assault With An Object","White","Unknown","Male","1"
"Sexual Assault With An Object","White","Unknown","Missing",""
"Sexual Assault With An Object","White","Missing","Female",""
"Sexual Assault With An Object","White","Missing","Male","1"
"Sexual Assault With An Object","White","Missing","Missing",""
"Sexual Assault With An Object","Black or African American","Hispanic or Latino","Female",""
"Sexual Assault With An Object","Black or African American","Hispanic or Latino","Male",""
"Sexual Assault With An Object","Black or African American","Hispanic or Latino","Missing",""
"Sexual Assault With An Object","Black or African American","Not Hispanic or Latino","Female",""
"Sexual Assault With An Object","Black or African American","Not Hispanic or Latino","Male",""
"Sexual Assault With An Object","Black or African American","Not Hispanic or Latino","Missing",""
"Sexual Assault With An Object","Black or African American","Unknown","Female",""
"Sexual Assault With An Object","Black or African American","Unknown","Male",""
"Sexual Assault With An Object","Black or African American","Unknown","Missing",""
"Sexual Assault With An Object","Black or African American","Missing","Female",""
"Sexual Assault With An Object","Black or African American","Missing","Male",""
"Sexual Assault With An Object","Black or African American","Missing","Missing",""
"Sexual Assault With An Object","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Sexual Assault With An Object","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Sexual Assault With An Object","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Sexual Assault With An Object","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Sexual Assault With An Object","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Sexual Assault With An Object","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Sexual Assault With An Object","American Indian or Alaska Native","Unknown","Female",""
"Sexual Assault With An Object","American Indian or Alaska Native","Unknown","Male",""
"Sexual Assault With An Object","American Indian or Alaska Native","Unknown","Missing",""
"Sexual Assault With An Object","American Indian or Alaska Native","Missing","Female",""
"Sexual Assault With An Object","American Indian or Alaska Native","Missing","Male",""
"Sexual Assault With An Object","American Indian or Alaska Native","Missing","Missing",""
"Sexual Assault With An Object","Asian","Hispanic or Latino","Female",""
"Sexual Assault With An Object","Asian","Hispanic or Latino","Male",""
"Sexual Assault With An Object","Asian","Hispanic or Latino","Missing",""
"Sexual Assault With An Object","Asian","Not Hispanic or Latino","Female","1"
"Sexual Assault With An Object","Asian","Not Hispanic or Latino","Male",""
"Sexual Assault With An Object","Asian","Not Hispanic or Latino","Missing",""
"Sexual Assault With An Object","Asian","Unknown","Female",""
"Sexual Assault With An Object","Asian","Unknown","Male",""
"Sexual Assault With An Object","Asian","Unknown","Missing",""
"Sexual Assault With An Object","Asian","Missing","Female",""
"Sexual Assault With An Object","Asian","Missing","Male",""
"Sexual Assault With An Object","Asian","Missing","Missing",""
"Sexual Assault With An Object","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Sexual Assault With An Object","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Sexual Assault With An Object","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Sexual Assault With An Object","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Sexual Assault With An Object","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
